Var.Lab,Rot. Padrão,Coluna temporária,Nome Banco,Tipo de Dado,Novo Rótulo,2016,2017,2018,2019,2022
PND2T618N0,V1036080,0,peso_replicado_do_domicilio_e_das_pessoas_280,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T618N0
PND2T619N0,V1036081,0,peso_replicado_do_domicilio_e_das_pessoas_281,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T619N0
PND2T620N0,V1036082,0,peso_replicado_do_domicilio_e_das_pessoas_282,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T620N0
PND2T621N0,V1036083,0,peso_replicado_do_domicilio_e_das_pessoas_283,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T621N0
PND2T622N0,V1036084,0,peso_replicado_do_domicilio_e_das_pessoas_284,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T622N0
PND2T623N0,V1036085,0,peso_replicado_do_domicilio_e_das_pessoas_285,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T623N0
PND2T624N0,V1036086,0,peso_replicado_do_domicilio_e_das_pessoas_286,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T624N0
PND2T625N0,V1036087,0,peso_replicado_do_domicilio_e_das_pessoas_287,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T625N0
PND2T626N0,V1036088,0,peso_replicado_do_domicilio_e_das_pessoas_288,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T626N0
PND2T627N0,V1036089,0,peso_replicado_do_domicilio_e_das_pessoas_289,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T627N0
PND2T628N0,V1036090,0,peso_replicado_do_domicilio_e_das_pessoas_290,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T628N0
PND2T629N0,V1036091,0,peso_replicado_do_domicilio_e_das_pessoas_291,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T629N0
PND2T630N0,V1036092,0,peso_replicado_do_domicilio_e_das_pessoas_292,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T630N0
PND2T631N0,V1036093,0,peso_replicado_do_domicilio_e_das_pessoas_293,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T631N0
PND2T632N0,V1036094,0,peso_replicado_do_domicilio_e_das_pessoas_294,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T632N0
PND2T633N0,V1036095,0,peso_replicado_do_domicilio_e_das_pessoas_295,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T633N0
PND2T634N0,V1036096,0,peso_replicado_do_domicilio_e_das_pessoas_296,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T634N0
PND2T635N0,V1036097,0,peso_replicado_do_domicilio_e_das_pessoas_297,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T635N0
PND2T636N0,V1036098,0,peso_replicado_do_domicilio_e_das_pessoas_298,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T636N0
PND2T637N0,V1036099,0,peso_replicado_do_domicilio_e_das_pessoas_299,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T637N0
PND2T638N0,V1036100,0,peso_replicado_do_domicilio_e_das_pessoas_300,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T638N0
PND2T639N0,V1036101,0,peso_replicado_do_domicilio_e_das_pessoas_301,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T639N0
PND2T640N0,V1036102,0,peso_replicado_do_domicilio_e_das_pessoas_302,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T640N0
PND2T641N0,V1036103,0,peso_replicado_do_domicilio_e_das_pessoas_303,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T641N0
PND2T642N0,V1036104,0,peso_replicado_do_domicilio_e_das_pessoas_304,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T642N0
PND2T643N0,V1036105,0,peso_replicado_do_domicilio_e_das_pessoas_305,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T643N0
PND2T644N0,V1036106,0,peso_replicado_do_domicilio_e_das_pessoas_306,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T644N0
PND2T645N0,V1036107,0,peso_replicado_do_domicilio_e_das_pessoas_307,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T645N0
PND2T646N0,V1036108,0,peso_replicado_do_domicilio_e_das_pessoas_308,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T646N0
PND2T647N0,V1036109,0,peso_replicado_do_domicilio_e_das_pessoas_309,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T647N0
PND2T648N0,V1036110,0,peso_replicado_do_domicilio_e_das_pessoas_310,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T648N0
PND2T649N0,V1036111,0,peso_replicado_do_domicilio_e_das_pessoas_311,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T649N0
PND2T650N0,V1036112,0,peso_replicado_do_domicilio_e_das_pessoas_312,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T650N0
PND2T651N0,V1036113,0,peso_replicado_do_domicilio_e_das_pessoas_313,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T651N0
PND2T652N0,V1036114,0,peso_replicado_do_domicilio_e_das_pessoas_314,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T652N0
PND2T653N0,V1036115,0,peso_replicado_do_domicilio_e_das_pessoas_315,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T653N0
PND2T654N0,V1036116,0,peso_replicado_do_domicilio_e_das_pessoas_316,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T654N0
PND2T655N0,V1036117,0,peso_replicado_do_domicilio_e_das_pessoas_317,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T655N0
PND2T656N0,V1036118,0,peso_replicado_do_domicilio_e_das_pessoas_318,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T656N0
PND2T657N0,V1036119,0,peso_replicado_do_domicilio_e_das_pessoas_319,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T657N0
PND2T658N0,V1036120,0,peso_replicado_do_domicilio_e_das_pessoas_320,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T658N0
PND2T659N0,V1036121,0,peso_replicado_do_domicilio_e_das_pessoas_321,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T659N0
PND2T660N0,V1036122,0,peso_replicado_do_domicilio_e_das_pessoas_322,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T660N0
PND2T661N0,V1036123,0,peso_replicado_do_domicilio_e_das_pessoas_323,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T661N0
PND2T662N0,V1036124,0,peso_replicado_do_domicilio_e_das_pessoas_324,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T662N0
PND2T663N0,V1036125,0,peso_replicado_do_domicilio_e_das_pessoas_325,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T663N0
PND2T664N0,V1036126,0,peso_replicado_do_domicilio_e_das_pessoas_326,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T664N0
PND2T665N0,V1036127,0,peso_replicado_do_domicilio_e_das_pessoas_327,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T665N0
PND2T666N0,V1036128,0,peso_replicado_do_domicilio_e_das_pessoas_328,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T666N0
PND2T667N0,V1036129,0,peso_replicado_do_domicilio_e_das_pessoas_329,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T667N0
PND2T668N0,V1036130,0,peso_replicado_do_domicilio_e_das_pessoas_330,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T668N0
PND2T669N0,V1036131,0,peso_replicado_do_domicilio_e_das_pessoas_331,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T669N0
PND2T670N0,V1036132,0,peso_replicado_do_domicilio_e_das_pessoas_332,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T670N0
PND2T671N0,V1036133,0,peso_replicado_do_domicilio_e_das_pessoas_333,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T671N0
PND2T672N0,V1036134,0,peso_replicado_do_domicilio_e_das_pessoas_334,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T672N0
PND2T673N0,V1036135,0,peso_replicado_do_domicilio_e_das_pessoas_335,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T673N0
PND2T674N0,V1036136,0,peso_replicado_do_domicilio_e_das_pessoas_336,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T674N0
PND2T675N0,V1036137,0,peso_replicado_do_domicilio_e_das_pessoas_337,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T675N0
PND2T676N0,V1036138,0,peso_replicado_do_domicilio_e_das_pessoas_338,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T676N0
PND2T677N0,V1036139,0,peso_replicado_do_domicilio_e_das_pessoas_339,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T677N0
PND2T678N0,V1036140,0,peso_replicado_do_domicilio_e_das_pessoas_340,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T678N0
PND2T679N0,V1036141,0,peso_replicado_do_domicilio_e_das_pessoas_341,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T679N0
PND2T680N0,V1036142,0,peso_replicado_do_domicilio_e_das_pessoas_342,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T680N0
PND2T681N0,V1036143,0,peso_replicado_do_domicilio_e_das_pessoas_343,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T681N0
PND2T682N0,V1036144,0,peso_replicado_do_domicilio_e_das_pessoas_344,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T682N0
PND2T683N0,V1036145,0,peso_replicado_do_domicilio_e_das_pessoas_345,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T683N0
PND2T684N0,V1036146,0,peso_replicado_do_domicilio_e_das_pessoas_346,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T684N0
PND2T685N0,V1036147,0,peso_replicado_do_domicilio_e_das_pessoas_347,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T685N0
PND2T686N0,V1036148,0,peso_replicado_do_domicilio_e_das_pessoas_348,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T686N0
PND2T687N0,V1036149,0,peso_replicado_do_domicilio_e_das_pessoas_349,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T687N0
PND2T688N0,V1036150,0,peso_replicado_do_domicilio_e_das_pessoas_350,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T688N0
PND2T689N0,V1036151,0,peso_replicado_do_domicilio_e_das_pessoas_351,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T689N0
PND2T690N0,V1036152,0,peso_replicado_do_domicilio_e_das_pessoas_352,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T690N0
PND2T691N0,V1036153,0,peso_replicado_do_domicilio_e_das_pessoas_353,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T691N0
PND2T692N0,V1036154,0,peso_replicado_do_domicilio_e_das_pessoas_354,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T692N0
PND2T693N0,V1036155,0,peso_replicado_do_domicilio_e_das_pessoas_355,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T693N0
PND2T694N0,V1036156,0,peso_replicado_do_domicilio_e_das_pessoas_356,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T694N0
PND2T695N0,V1036157,0,peso_replicado_do_domicilio_e_das_pessoas_357,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T695N0
PND2T696N0,V1036158,0,peso_replicado_do_domicilio_e_das_pessoas_358,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T696N0
PND2T697N0,V1036159,0,peso_replicado_do_domicilio_e_das_pessoas_359,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T697N0
PND2T698N0,V1036160,0,peso_replicado_do_domicilio_e_das_pessoas_360,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T698N0
PND2T699N0,V1036161,0,peso_replicado_do_domicilio_e_das_pessoas_361,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T699N0
PND2T700N0,V1036162,0,peso_replicado_do_domicilio_e_das_pessoas_362,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T700N0
PND2T701N0,V1036163,0,peso_replicado_do_domicilio_e_das_pessoas_363,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T701N0
PND2T702N0,V1036164,0,peso_replicado_do_domicilio_e_das_pessoas_364,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T702N0
PND2T703N0,V1036165,0,peso_replicado_do_domicilio_e_das_pessoas_365,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T703N0
PND2T704N0,V1036166,0,peso_replicado_do_domicilio_e_das_pessoas_366,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T704N0
PND2T705N0,V1036167,0,peso_replicado_do_domicilio_e_das_pessoas_367,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T705N0
PND2T706N0,V1036168,0,peso_replicado_do_domicilio_e_das_pessoas_368,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T706N0
PND2T707N0,V1036169,0,peso_replicado_do_domicilio_e_das_pessoas_369,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T707N0
PND2T708N0,V1036170,0,peso_replicado_do_domicilio_e_das_pessoas_370,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T708N0
PND2T709N0,V1036171,0,peso_replicado_do_domicilio_e_das_pessoas_371,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T709N0
PND2T710N0,V1036172,0,peso_replicado_do_domicilio_e_das_pessoas_372,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T710N0
PND2T711N0,V1036173,0,peso_replicado_do_domicilio_e_das_pessoas_373,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T711N0
PND2T712N0,V1036174,0,peso_replicado_do_domicilio_e_das_pessoas_374,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T712N0
PND2T713N0,V1036175,0,peso_replicado_do_domicilio_e_das_pessoas_375,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T713N0
PND2T714N0,V1036176,0,peso_replicado_do_domicilio_e_das_pessoas_376,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T714N0
PND2T715N0,V1036177,0,peso_replicado_do_domicilio_e_das_pessoas_377,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T715N0
PND2T716N0,V1036178,0,peso_replicado_do_domicilio_e_das_pessoas_378,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T716N0
PND2T717N0,V1036179,0,peso_replicado_do_domicilio_e_das_pessoas_379,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T717N0
PND2T718N0,V1036180,0,peso_replicado_do_domicilio_e_das_pessoas_380,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T718N0
PND2T719N0,V1036181,0,peso_replicado_do_domicilio_e_das_pessoas_381,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T719N0
PND2T720N0,V1036182,0,peso_replicado_do_domicilio_e_das_pessoas_382,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T720N0
PND2T721N0,V1036183,0,peso_replicado_do_domicilio_e_das_pessoas_383,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T721N0
PND2T722N0,V1036184,0,peso_replicado_do_domicilio_e_das_pessoas_384,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T722N0
PND2T723N0,V1036185,0,peso_replicado_do_domicilio_e_das_pessoas_385,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T723N0
PND2T724N0,V1036186,0,peso_replicado_do_domicilio_e_das_pessoas_386,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T724N0
PND2T725N0,V1036187,0,peso_replicado_do_domicilio_e_das_pessoas_387,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T725N0
PND2T726N0,V1036188,0,peso_replicado_do_domicilio_e_das_pessoas_388,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T726N0
PND2T727N0,V1036189,0,peso_replicado_do_domicilio_e_das_pessoas_389,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T727N0
PND2T728N0,V1036190,0,peso_replicado_do_domicilio_e_das_pessoas_390,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T728N0
PND2T729N0,V1036191,0,peso_replicado_do_domicilio_e_das_pessoas_391,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T729N0
PND2T730N0,V1036192,0,peso_replicado_do_domicilio_e_das_pessoas_392,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T730N0
PND2T731N0,V1036193,0,peso_replicado_do_domicilio_e_das_pessoas_393,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T731N0
PND2T732N0,V1036194,0,peso_replicado_do_domicilio_e_das_pessoas_394,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T732N0
PND2T733N0,V1036195,0,peso_replicado_do_domicilio_e_das_pessoas_395,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T733N0
PND2T734N0,V1036196,0,peso_replicado_do_domicilio_e_das_pessoas_396,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T734N0
PND2T735N0,V1036197,0,peso_replicado_do_domicilio_e_das_pessoas_397,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T735N0
PND2T736N0,V1036198,0,peso_replicado_do_domicilio_e_das_pessoas_398,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T736N0
PND2T737N0,V1036199,0,peso_replicado_do_domicilio_e_das_pessoas_399,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T737N0
PND2T738N0,V1036200,0,peso_replicado_do_domicilio_e_das_pessoas_400,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T738N0
PND2T021T1,,0,dependencia_adm,SMALLINT,Dependência administrativa da instituição que frequenta,~CASE WHEN (frequenta_escola = 1 AND escola_que_frequenta = 2) THEN 1 WHEN (frequenta_escola = 1 AND escola_que_frequenta = 1) THEN 2 WHEN (frequenta_escola = 2) THEN 99 END,~CASE WHEN (frequenta_escola = 1 AND escola_que_frequenta = 2) THEN 1 WHEN (frequenta_escola = 1 AND escola_que_frequenta = 1) THEN 2 WHEN (frequenta_escola = 2) THEN 99 END,~CASE WHEN (frequenta_escola = 1 AND escola_que_frequenta = 2) THEN 1 WHEN (frequenta_escola = 1 AND escola_que_frequenta = 1) THEN 2 WHEN (frequenta_escola = 2) THEN 99 END,~CASE WHEN (frequenta_escola = 1 AND escola_que_frequenta = 2) THEN 1 WHEN (frequenta_escola = 1 AND escola_que_frequenta = 1) THEN 2 WHEN (frequenta_escola = 2) THEN 99 END,~CASE WHEN (frequenta_escola = 1 AND escola_que_frequenta = 2) THEN 1 WHEN (frequenta_escola = 1 AND escola_que_frequenta = 1) THEN 2 WHEN (frequenta_escola = 2) THEN 99 END
PND2T030T1,,0,modalidade,SMALLINT,Modalidade do nível etapa que frequenta,~CASE WHEN (frequenta_escola =1 AND ((qual_curso_frequenta_com_cal=1 OR qual_curso_frequenta_com_cal=2 OR qual_curso_frequenta_com_cal=4) OR (qual_curso_frequenta_com_cal=5 AND (ano_serie_semestre_que_frequenta=5 OR ano_serie_semestre_que_frequenta=6 OR ano_serie_semestre_que_frequenta=7 OR ano_serie_semestre_que_frequenta=8 OR ano_serie_semestre_que_frequenta=9 OR etapa_do_fundamental_que_frequenta=2) AND curso_que_frequenta=1) OR ((qual_curso_frequenta_com_cal=6 OR qual_curso_frequenta_com_cal=7 OR qual_curso_frequenta_com_cal=8 OR qual_curso_frequenta_com_cal=9 OR qual_curso_frequenta_com_cal=10 OR qual_curso_frequenta_com_cal=11) AND curso_que_frequenta=1))) THEN 1 WHEN (curso_que_frequenta=2) THEN 2 WHEN (qual_curso_frequenta_com_cal=3 OR (qual_curso_frequenta_com_cal=5 AND (ano_serie_semestre_que_frequenta=1 OR ano_serie_semestre_que_frequenta=2 OR ano_serie_semestre_que_frequenta=3 OR ano_serie_semestre_que_frequenta=4 OR etapa_do_fundamental_que_frequenta=1))) THEN 3 WHEN (frequenta_escola=2) THEN 99 END,~CASE WHEN (frequenta_escola =1 AND ((qual_curso_frequenta_com_cal=1 OR qual_curso_frequenta_com_cal=2 OR qual_curso_frequenta_com_cal=4) OR (qual_curso_frequenta_com_cal=5 AND (ano_serie_semestre_que_frequenta=5 OR ano_serie_semestre_que_frequenta=6 OR ano_serie_semestre_que_frequenta=7 OR ano_serie_semestre_que_frequenta=8 OR ano_serie_semestre_que_frequenta=9 OR etapa_do_fundamental_que_frequenta=2) AND curso_que_frequenta=1) OR ((qual_curso_frequenta_com_cal=6 OR qual_curso_frequenta_com_cal=7 OR qual_curso_frequenta_com_cal=8 OR qual_curso_frequenta_com_cal=9 OR qual_curso_frequenta_com_cal=10 OR qual_curso_frequenta_com_cal=11) AND curso_que_frequenta=1))) THEN 1 WHEN (curso_que_frequenta=2) THEN 2 WHEN (qual_curso_frequenta_com_cal=3 OR (qual_curso_frequenta_com_cal=5 AND (ano_serie_semestre_que_frequenta=1 OR ano_serie_semestre_que_frequenta=2 OR ano_serie_semestre_que_frequenta=3 OR ano_serie_semestre_que_frequenta=4 OR etapa_do_fundamental_que_frequenta=1))) THEN 3 WHEN (frequenta_escola=2) THEN 99 END,~CASE WHEN (frequenta_escola =1 AND ((qual_curso_frequenta_com_cal=1 OR qual_curso_frequenta_com_cal=2 OR qual_curso_frequenta_com_cal=4) OR (qual_curso_frequenta_com_cal=5 AND (ano_serie_semestre_que_frequenta=5 OR ano_serie_semestre_que_frequenta=6 OR ano_serie_semestre_que_frequenta=7 OR ano_serie_semestre_que_frequenta=8 OR ano_serie_semestre_que_frequenta=9 OR etapa_do_fundamental_que_frequenta=2) AND curso_que_frequenta=1) OR ((qual_curso_frequenta_com_cal=6 OR qual_curso_frequenta_com_cal=7 OR qual_curso_frequenta_com_cal=8 OR qual_curso_frequenta_com_cal=9 OR qual_curso_frequenta_com_cal=10 OR qual_curso_frequenta_com_cal=11) AND curso_que_frequenta=1))) THEN 1 WHEN (curso_que_frequenta=2) THEN 2 WHEN (qual_curso_frequenta_com_cal=3 OR (qual_curso_frequenta_com_cal=5 AND (ano_serie_semestre_que_frequenta=1 OR ano_serie_semestre_que_frequenta=2 OR ano_serie_semestre_que_frequenta=3 OR ano_serie_semestre_que_frequenta=4 OR etapa_do_fundamental_que_frequenta=1))) THEN 3 WHEN (frequenta_escola=2) THEN 99 END,~CASE WHEN (frequenta_escola =1 AND ((qual_curso_frequenta_com_cal=1 OR qual_curso_frequenta_com_cal=2 OR qual_curso_frequenta_com_cal=4) OR (qual_curso_frequenta_com_cal=5 AND (ano_serie_semestre_que_frequenta=5 OR ano_serie_semestre_que_frequenta=6 OR ano_serie_semestre_que_frequenta=7 OR ano_serie_semestre_que_frequenta=8 OR ano_serie_semestre_que_frequenta=9 OR etapa_do_fundamental_que_frequenta=2) AND curso_que_frequenta=1) OR ((qual_curso_frequenta_com_cal=6 OR qual_curso_frequenta_com_cal=7 OR qual_curso_frequenta_com_cal=8 OR qual_curso_frequenta_com_cal=9 OR qual_curso_frequenta_com_cal=10 OR qual_curso_frequenta_com_cal=11) AND curso_que_frequenta=1))) THEN 1 WHEN (curso_que_frequenta=2) THEN 2 WHEN (qual_curso_frequenta_com_cal=3 OR (qual_curso_frequenta_com_cal=5 AND (ano_serie_semestre_que_frequenta=1 OR ano_serie_semestre_que_frequenta=2 OR ano_serie_semestre_que_frequenta=3 OR ano_serie_semestre_que_frequenta=4 OR etapa_do_fundamental_que_frequenta=1))) THEN 3 WHEN (frequenta_escola=2) THEN 99 END,
PND2T031T1,,0,turno_nivel_etapa,SMALLINT,Turno do nível etapa modalidade que frequenta,~CASE WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND que_turno_frequenta=1) THEN 1 WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND que_turno_frequenta=2) THEN 2 WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND que_turno_frequenta=3) THEN 3 WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND que_turno_frequenta=4) THEN 4 WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND que_turno_frequenta=5) THEN 5 WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND (nivel_etapa_modalidade_freq=13 OR nivel_etapa_modalidade_freq=14 OR nivel_etapa_modalidade_freq=15)) THEN 6 WHEN (frequenta_escola=1 AND modalidade=2) THEN 7 WHEN (frequenta_escola=2) THEN 99 END,~CASE WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND que_turno_frequenta=1) THEN 1 WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND que_turno_frequenta=2) THEN 2 WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND que_turno_frequenta=3) THEN 3 WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND que_turno_frequenta=4) THEN 4 WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND que_turno_frequenta=5) THEN 5 WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND (nivel_etapa_modalidade_freq=13 OR nivel_etapa_modalidade_freq=14 OR nivel_etapa_modalidade_freq=15)) THEN 6 WHEN (frequenta_escola=1 AND modalidade=2) THEN 7 WHEN (frequenta_escola=2) THEN 99 END,~CASE WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND que_turno_frequenta=1) THEN 1 WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND que_turno_frequenta=2) THEN 2 WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND que_turno_frequenta=3) THEN 3 WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND que_turno_frequenta=4) THEN 4 WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND que_turno_frequenta=5) THEN 5 WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND (nivel_etapa_modalidade_freq=13 OR nivel_etapa_modalidade_freq=14 OR nivel_etapa_modalidade_freq=15)) THEN 6 WHEN (frequenta_escola=1 AND modalidade=2) THEN 7 WHEN (frequenta_escola=2) THEN 99 END,~CASE WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND que_turno_frequenta=1) THEN 1 WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND que_turno_frequenta=2) THEN 2 WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND que_turno_frequenta=3) THEN 3 WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND que_turno_frequenta=4) THEN 4 WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND que_turno_frequenta=5) THEN 5 WHEN (frequenta_escola=1 AND (modalidade=1 or modalidade=3) AND (nivel_etapa_modalidade_freq=13 OR nivel_etapa_modalidade_freq=14 OR nivel_etapa_modalidade_freq=15)) THEN 6 WHEN (frequenta_escola=1 AND modalidade=2) THEN 7 WHEN (frequenta_escola=2) THEN 99 END,
